poi_id,hazard_json,hazard_source,inference_not_placement
poi_502094_0526,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":3},""nearest_hostile_cm"":1590.2,""nearest_uranium_cm"":4085.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0527,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":2272.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0528,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":1678.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0529,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":1309.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0530,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":481.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0531,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":2693.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0532,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":3572.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0533,"{""nearest_uranium_cm"":550.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0534,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":2012.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0535,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1972.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0536,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":4873.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0538,"{""nearest_uranium_cm"":4996.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0541,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":3803.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0542,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Small_C"":2},""nearest_hostile_cm"":3661.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0543,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":2},""nearest_hostile_cm"":3114.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0544,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":866.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0545,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":699.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0546,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Small_C"":1},""nearest_hostile_cm"":1082.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0548,"{""nearest_gas_cm"":4946.8,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0549,"{""nearest_gas_cm"":2496.8,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0551,"{""nearest_gas_cm"":657.8,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0552,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1},""nearest_hostile_cm"":3319.9,""nearest_gas_cm"":3978.2,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0553,"{""hostiles_nearby"":{""Desc_HogBasic_C"":3},""nearest_hostile_cm"":1423.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0555,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":713.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0557,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":4782.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0561,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":744.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0563,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1306.4,""nearest_gas_cm"":767.0,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0564,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":597.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0566,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1,""Desc_SpitterDesert_Alpha_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":1604.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0567,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":3375.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0568,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":1835.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0569,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2},""nearest_hostile_cm"":1813.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0577,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":4},""spawns_here"":[""Desc_StingerAlpha_C""],""nearest_hostile_cm"":889.4,""nearest_gas_cm"":789.8,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0578,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":5},""nearest_hostile_cm"":3145.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0581,"{""nearest_gas_cm"":1499.4,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0582,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":2786.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0584,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""nearest_hostile_cm"":3433.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0585,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":4510.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0586,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":784.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0587,"{""nearest_gas_cm"":1036.3,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0590,"{""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""]}",SatisfactoryMCP inferred hazard context,true
poi_502094_0591,"{""spawns_here"":[""Desc_StingerSmall_C""]}",SatisfactoryMCP inferred hazard context,true
poi_502094_0592,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":2908.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0593,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1},""spawns_here"":[""Desc_HogBasic_C""],""nearest_hostile_cm"":1130.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0594,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":2},""nearest_hostile_cm"":3665.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0595,"{""hostiles_nearby"":{""Desc_HogCliff_C"":1,""Desc_SpitterForest_Small_C"":2},""spawns_here"":[""Desc_SpitterForest_Small_C""],""nearest_hostile_cm"":979.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0597,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":1728.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0600,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1,""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":2865.8,""nearest_gas_cm"":1035.8,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0601,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":1175.1,""nearest_gas_cm"":964.2,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0603,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2},""spawns_here"":[""Desc_HogBasic_C""],""nearest_hostile_cm"":1258.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0605,"{""nearest_gas_cm"":2452.2,""nearest_gas_class"":""BP_VolumeGas_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0607,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":482.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0609,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":1021.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0612,"{""nearest_gas_cm"":249.8,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0614,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":3025.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0615,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":959.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0618,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":4490.1,""nearest_gas_cm"":3011.1,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0620,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Small_C"":1},""nearest_hostile_cm"":3243.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0621,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":1637.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0622,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":976.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0623,"{""hostiles_nearby"":{""Desc_HogBasic_C"":3},""nearest_hostile_cm"":1820.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0625,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":2505.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0626,"{""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""],""nearest_gas_cm"":3005.7,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0627,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":3,""Desc_StingerSmall_C"":5},""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""],""nearest_hostile_cm"":2978.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0628,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":3,""Desc_StingerSmall_C"":5},""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""],""nearest_hostile_cm"":3885.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0629,"{""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""]}",SatisfactoryMCP inferred hazard context,true
poi_502094_0630,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":5},""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""],""nearest_hostile_cm"":3618.1,""nearest_gas_cm"":2893.2,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0631,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2},""nearest_hostile_cm"":2439.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0633,"{""nearest_gas_cm"":480.5,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0634,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":3948.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0635,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":3850.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0636,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1,""Desc_SpitterDesert_Small_C"":2},""nearest_hostile_cm"":3625.2,""nearest_uranium_cm"":2506.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0639,"{""nearest_gas_cm"":2580.4,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0640,"{""spawns_here"":[""Desc_StingerAlpha_C""]}",SatisfactoryMCP inferred hazard context,true
poi_502094_0641,"{""nearest_gas_cm"":4012.1,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0642,"{""nearest_gas_cm"":1437.9,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0643,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":2658.6,""nearest_uranium_cm"":4282.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0644,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2},""nearest_hostile_cm"":2028.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0645,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":2298.9,""nearest_gas_cm"":940.1,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0646,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":2},""nearest_hostile_cm"":558.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0650,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":2248.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0653,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":4697.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0654,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Small_C"":2},""nearest_hostile_cm"":3600.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0656,"{""nearest_uranium_cm"":354.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0658,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":4363.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0660,"{""nearest_gas_cm"":921.1,""nearest_gas_class"":""BP_GasPillar_03_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0662,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":1},""nearest_hostile_cm"":1596.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0666,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2,""Desc_HogCliff_C"":1},""nearest_hostile_cm"":2174.7,""nearest_gas_cm"":4738.6,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0667,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":4958.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0668,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1,""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":3686.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0669,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":3,""Desc_SpitterDesert_Small_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":2469.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0670,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Alpha_C"":1},""nearest_hostile_cm"":2682.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0672,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":428.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0673,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":4},""nearest_hostile_cm"":4916.7,""nearest_gas_cm"":1169.8,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0674,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":1079.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0675,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":4657.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0679,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""nearest_hostile_cm"":4276.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0681,"{""nearest_gas_cm"":1941.8,""nearest_gas_class"":""BP_GasPillar_02_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0682,"{""spawns_here"":[""Desc_StingerAlpha_C"",""Desc_StingerSmall_C""]}",SatisfactoryMCP inferred hazard context,true
poi_502094_0683,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerElite_C"":1},""nearest_hostile_cm"":1603.7}",SatisfactoryMCP inferred hazard context,true
poi_502094_0684,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1},""nearest_hostile_cm"":4203.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0686,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":2},""nearest_hostile_cm"":2542.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0689,"{""nearest_gas_cm"":1053.7,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0690,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1},""nearest_hostile_cm"":4232.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0691,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":552.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0692,"{""hostiles_nearby"":{""Desc_StingerAlpha_C"":1,""Desc_StingerSmall_C"":2},""nearest_hostile_cm"":1002.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0695,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""nearest_hostile_cm"":3447.2}",SatisfactoryMCP inferred hazard context,true
poi_502094_0696,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1},""nearest_hostile_cm"":2258.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0697,"{""nearest_gas_cm"":941.2,""nearest_gas_class"":""BP_SporeFlower_C"",""inside_spore_flower_damage_sphere"":true}",SatisfactoryMCP inferred hazard context,true
poi_502094_0699,"{""nearest_gas_cm"":1808.0,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0700,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1,""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":954.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0702,"{""nearest_uranium_cm"":2394.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0704,"{""hostiles_nearby"":{""Desc_SpitterDesert_Alpha_C"":1},""nearest_hostile_cm"":1904.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0709,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":2},""nearest_hostile_cm"":865.9}",SatisfactoryMCP inferred hazard context,true
poi_502094_0710,"{""hostiles_nearby"":{""Desc_HogBasic_C"":2},""nearest_hostile_cm"":1756.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0711,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":4372.4}",SatisfactoryMCP inferred hazard context,true
poi_502094_0712,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":2249.8}",SatisfactoryMCP inferred hazard context,true
poi_502094_0713,"{""hostiles_nearby"":{""Char_BigCrabHatcher_C"":1},""nearest_hostile_cm"":2045.6,""nearest_gas_cm"":4046.3,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0714,"{""hostiles_nearby"":{""Desc_SpitterAquatic_Small_C"":1},""nearest_hostile_cm"":1130.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0715,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":717.0,""nearest_gas_cm"":3032.7,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0718,"{""nearest_gas_cm"":1356.8,""nearest_gas_class"":""BP_GasPillar_01_C""}",SatisfactoryMCP inferred hazard context,true
poi_502094_0719,"{""hostiles_nearby"":{""Desc_SpitterDesert_Small_C"":1},""nearest_hostile_cm"":3851.0}",SatisfactoryMCP inferred hazard context,true
poi_502094_0720,"{""hostiles_nearby"":{""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":1489.6}",SatisfactoryMCP inferred hazard context,true
poi_502094_0723,"{""hostiles_nearby"":{""Desc_HogBasic_C"":1,""Desc_SpitterForest_Small_C"":1,""Desc_StingerSmall_C"":4},""spawns_here"":[""Desc_StingerSmall_C""],""nearest_hostile_cm"":1484.5}",SatisfactoryMCP inferred hazard context,true
poi_502094_0724,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":2,""Desc_SpitterDesert_Small_C"":1},""spawns_here"":[""Char_CrabHatcher_C""],""nearest_hostile_cm"":853.1}",SatisfactoryMCP inferred hazard context,true
poi_502094_0725,"{""hostiles_nearby"":{""Char_CrabHatcher_C"":1,""Desc_SpitterForest_Small_C"":1},""nearest_hostile_cm"":3237.3}",SatisfactoryMCP inferred hazard context,true
poi_502094_0729,"{""hostiles_nearby"":{""Desc_StingerSmall_C"":3},""nearest_hostile_cm"":4878.5,""nearest_gas_cm"":1940.1,""nearest_gas_class"":""BP_SporeFlower_C""}",SatisfactoryMCP inferred hazard context,true
