poi_id,poi_type,source_object_id,source_cell,source_category,source_class,east_m,north_m,elevation_m,source_game_build,source_sha256
poi_502094_0480,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal4_7,1AZUXHBU2QI2Y1HHTQI1SONF0,power_slug_blue,BP_Crystal_C,-2136.606,689.653,0.781,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0481,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal3,1BPCWY78F5M39IA47M0O2S7BA,power_slug_blue,BP_Crystal_C,-2272.219,1444.4,46.396,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0482,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_23,1CWS3JV6X8NQBUYGJ9L3IUUXB,power_slug_blue,BP_Crystal_C,377.06,393.35,135.22,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0483,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal5_9,1EQW21MUGS6J2BORRP8P8KG6A,power_slug_blue,BP_Crystal_C,266.601,-402.045,226.009,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0484,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_60,1GRABAS36L32Y28NRKT3Q2YX4,power_slug_blue,BP_Crystal_C,284.299,2125.996,-17.56,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0485,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_39,1HV28XR4NNA4Z5C08E7LC6S1M,power_slug_blue,BP_Crystal_C,1858.49,-1119.11,142.96,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0486,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F79F35F01_1502667268,1IZBYOC4ZLCYTNKM8E192RUYE,power_slug_blue,BP_Crystal_C,924.01,1513.63,211.796,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0487,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_mk45_UAID_40B076DF2F790D6301_1205856025,1IZBYOC4ZLCYTNKM8E192RUYE,power_slug_blue,BP_Crystal_C,1026.864,1499.084,-14.28,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0488,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal39,1JD1V2MTDWAIB874WFD7HEQJQ,power_slug_blue,BP_Crystal_C,-1919.899,1654.97,-29.984,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0489,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal13_UAID_40B076DF2F79AC9B01_1616270112,1KCQW46MX53JO683GSGGW4NIN,power_slug_blue,BP_Crystal_C,3586.445,864.148,26.706,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0490,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal147,1KCQW46MX53JO683GSGGW4NIN,power_slug_blue,BP_Crystal_C,3624.406,913.022,67.127,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0491,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0A57401_1817017698,1LWB7EEW7VWM46JM7OXFQ4UH1,power_slug_blue,BP_Crystal_C,1886.7,94.47,166.4,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0492,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0A57401_2054736699,1LWB7EEW7VWM46JM7OXFQ4UH1,power_slug_blue,BP_Crystal_C,1903.07,78.89,163.05,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0493,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F79D38101_2011951550,1MZ2DS1EE8D6Z85TCCZ9X54D4,power_slug_blue,BP_Crystal_C,3223.673,2928.434,-8.784,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0494,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_100,1N4JR3GP5E1UQQ2ZR2PZ1WGBS,power_slug_blue,BP_Crystal_C,3328.988,2468.192,68.057,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0495,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal126,1P769INAVF9EGI0MSYPHJE2QT,power_slug_blue,BP_Crystal_C,1447.5,2006.75,23.4,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0496,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_mk45_UAID_40B076DF2F79626201_1797282896,1P769INAVF9EGI0MSYPHJE2QT,power_slug_blue,BP_Crystal_C,1518.584,2058.614,-11.32,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0497,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal113,1PFD6KTXEBD26ONLZBYDGBNHX,power_slug_blue,BP_Crystal_C,2819.108,1527.761,39.371,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0498,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal31,1PQ7FRCVAG4RLCU9QEB4PAQNB,power_slug_blue,BP_Crystal_C,-1612.146,-932.646,98.4,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0499,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal6_7,1PQ7FRCVAG4RLCU9QEB4PAQNB,power_slug_blue,BP_Crystal_C,-1555.789,-992.412,137.444,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0500,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F79F35F01_1275724266,1PZDL73SVDH2253GGOKTIEQCS,power_slug_blue,BP_Crystal_C,828.42,1609.89,202.6,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0501,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_mk45_UAID_40B076DF2F79916001_1775397058,1PZDL73SVDH2253GGOKTIEQCS,power_slug_blue,BP_Crystal_C,916.254,1577.174,0.7,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0502,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_mk45_UAID_40B076DF2F79946001_1613712588,1PZDL73SVDH2253GGOKTIEQCS,power_slug_blue,BP_Crystal_C,792.364,1715.724,0.16,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0503,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal26,1RQUEWS0Z9PYGCQLKDB0RZY2L,power_slug_blue,BP_Crystal_C,1326.099,-2324.042,-142.294,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0504,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_16,1TVGIOYBDB0PLIL5PZL5X54EM,power_slug_blue,BP_Crystal_C,274.96,999.435,122.433,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0505,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_26,1TVGIOYBDB0PLIL5PZL5X54EM,power_slug_blue,BP_Crystal_C,161.182,1126.3,162.501,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0506,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0C7AF01_1736399985,1UUEVWWJUXT7RTR75QN0K2RMM,power_slug_blue,BP_Crystal_C,-653.36,1542.98,-1.95,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0507,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_4,1VANSH8LBB1OHIHGOFVMYOS66,power_slug_blue,BP_Crystal_C,85.261,1996.344,7.988,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0508,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_mk2_C_2,1VANSH8LBB1OHIHGOFVMYOS66,power_slug_blue,BP_Crystal_C,-41.9,2108.623,-13.831,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0509,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0A57401_2106808700,1ZLOTYTKX3AI7E0G8361TIGVA,power_slug_blue,BP_Crystal_C,1916.76,103.31,163.77,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0510,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0A67401_1113792877,1ZLOTYTKX3AI7E0G8361TIGVA,power_slug_blue,BP_Crystal_C,1902.68,124.29,173.6,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0511,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0AE7301_1502060226,1ZLOTYTKX3AI7E0G8361TIGVA,power_slug_blue,BP_Crystal_C,1916.2,118.73,168.37,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0512,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal14_17,1ZX0IMILASSJQZXPXLUAFEPXY,power_slug_blue,BP_Crystal_C,-1373.319,518.196,81.826,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0513,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_63,22R2IEH4STC4J64C1P1XHBY9M,power_slug_blue,BP_Crystal_C,1890.73,2860.0,179.16,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0514,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal10_10171,25Y1SHB2YJRWFL3U6X9LLN2EJ,power_slug_blue,BP_Crystal_C,-47.147,428.691,164.269,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0515,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal10,28GAZXU4I5C5N0BOE9S71N9IF,power_slug_blue,BP_Crystal_C,-2608.916,1528.11,9.916,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0516,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal41,28GAZXU4I5C5N0BOE9S71N9IF,power_slug_blue,BP_Crystal_C,-2676.506,1403.377,63.703,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0517,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal90,29BXB577SDZK5OPP3KIWKLD1Y,power_slug_blue,BP_Crystal_C,3180.953,2307.972,36.21,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0518,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal79,2DR02AP1JRAB6QKQUMEH7M77H,power_slug_blue,BP_Crystal_C,2727.396,1645.234,42.449,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0519,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal13_16,2GKODSKLS4G0U1RMLERA97OA5,power_slug_blue,BP_Crystal_C,-1644.188,143.236,61.847,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0520,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal19_28,2HB76YYKJJ4QS20T3EC3TKJ0Z,power_slug_blue,BP_Crystal_C,-1098.705,-696.043,133.892,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0521,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal9_10,2HB76YYKJJ4QS20T3EC3TKJ0Z,power_slug_blue,BP_Crystal_C,-966.475,-515.281,24.84,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0522,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal2_1,2HK5LLT1BG5KSNIA7QHOR4S8G,power_slug_blue,BP_Crystal_C,390.064,-845.252,143.594,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0523,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal12_13,2JNBDBX51W78PE3RP6RKVN24S,power_slug_blue,BP_Crystal_C,-1692.109,-759.795,23.717,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0524,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal34_2,2JNBDBX51W78PE3RP6RKVN24S,power_slug_blue,BP_Crystal_C,-1608.253,-757.375,50.152,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0525,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F02C6001_1622416282,2KCXRX17LKEC1Q83K6VT8JZOV,power_slug_blue,BP_Crystal_C,2091.02,2311.8,169.46,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0526,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0F25F01_1725349098,2KCXRX17LKEC1Q83K6VT8JZOV,power_slug_blue,BP_Crystal_C,2041.75,2250.07,235.33,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0527,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0766701_1589843752,2KK2IC1R14P5JKAJJV3GO3D98,power_slug_blue,BP_Crystal_C,-143.06,215.28,162.1,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0528,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0766701_1663177753,2KK2IC1R14P5JKAJJV3GO3D98,power_slug_blue,BP_Crystal_C,-138.71,233.74,155.69,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0529,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0766701_1707460754,2KK2IC1R14P5JKAJJV3GO3D98,power_slug_blue,BP_Crystal_C,-147.25,215.97,149.8,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0530,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0766701_1729573755,2KK2IC1R14P5JKAJJV3GO3D98,power_slug_blue,BP_Crystal_C,-151.65,230.139,144.97,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0531,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0766701_1842097756,2KK2IC1R14P5JKAJJV3GO3D98,power_slug_blue,BP_Crystal_C,-164.4,216.83,160.2,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0532,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0355B01_2005222588,2LUY6P7VRDU9JLGK9YCCZDWGT,power_slug_blue,BP_Crystal_C,2040.21,2405.79,245.84,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0533,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_04421A9713F0F35F01_1247028277,2LUY6P7VRDU9JLGK9YCCZDWGT,power_slug_blue,BP_Crystal_C,2040.12,2497.9,161.03,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0534,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal13_12,2OYRFTMP06S5SN0T3MR4EQ8ZW,power_slug_blue,BP_Crystal_C,433.84,-2528.675,-1.17,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0535,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal11_13,2QKZ6A3S53BEARTWVZ743AMRP,power_slug_blue,BP_Crystal_C,1353.118,587.276,102.35,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0536,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal11,2QUNEDFHM2YFKHM5IZE2C97WM,power_slug_blue,BP_Crystal_C,-1902.296,1964.0,55.271,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0537,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_3,2QXUUCBT4WP80MH27P730DZXI,power_slug_blue,BP_Crystal_C,-275.139,2132.506,31.305,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0538,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F79386001_2015526406,2QXUUCBT4WP80MH27P730DZXI,power_slug_blue,BP_Crystal_C,-208.92,1994.72,141.334,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0539,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_UAID_40B076DF2F79CB6201_1168596395,2QXUUCBT4WP80MH27P730DZXI,power_slug_blue,BP_Crystal_C,-143.399,1991.654,-14.222,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0540,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal37,2RDF5N5FEH88BUVPW7REIVTYI,power_slug_blue,BP_Crystal_C,-396.783,-2132.706,-4.264,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0541,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal156,2SHK4ENIN6BWDXHO0MAYNGRX6,power_slug_blue,BP_Crystal_C,3630.968,1120.407,66.118,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0542,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal7_12,2UA7PWHF8ECFRGQJ94NHU28UW,power_slug_blue,BP_Crystal_C,1364.335,-2051.893,-83.653,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0543,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal13_15,2UBUQ11WG22HVCDJ8VGN2S2WZ,power_slug_blue,BP_Crystal_C,1821.976,741.81,41.472,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0544,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal14_13,2UE2D90SCKJ26UGIA11CODO7X,power_slug_blue,BP_Crystal_C,455.271,-2268.597,12.795,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0545,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_C_6,2UE2D90SCKJ26UGIA11CODO7X,power_slug_blue,BP_Crystal_C,346.677,-2157.612,-53.698,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0546,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal14_8,2WOJHN3AOY4NRPZE54CBLXGQK,power_slug_blue,BP_Crystal_C,3116.021,263.956,4.109,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0547,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_mk45_UAID_40B076DF2F79C06101_1984578386,2YK31CJ3HXEJDBOFQC1HW9QNI,power_slug_blue,BP_Crystal_C,1195.534,2283.404,-9.42,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0548,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal6_76,30U313RBXQ89JD12NUHDSVGLJ,power_slug_blue,BP_Crystal_C,2457.661,-486.798,-13.499,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0549,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal7_75,30U313RBXQ89JD12NUHDSVGLJ,power_slug_blue,BP_Crystal_C,2466.31,-351.364,-12.852,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0550,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal27_22,31BYLNFVMCCNN8D14LM28347H,power_slug_blue,BP_Crystal_C,-971.208,-978.811,122.189,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0551,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal18_16,336CVX46JW29B4U79LJ4J2XAM,power_slug_blue,BP_Crystal_C,1004.897,1120.999,183.125,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0552,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal88,33F4VOFWV3X9NYZZTXMCOXR5A,power_slug_blue,BP_Crystal_C,2358.146,1877.357,12.079,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0553,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal11_7,33IUEPFCYFE124FJR1GP6FO96,power_slug_blue,BP_Crystal_C,804.259,195.725,136.445,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0554,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal15_21,34HRC8KIY60BQW0RS6AMQGFSL,power_slug_blue,BP_Crystal_C,1652.823,-1816.766,-25.813,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0555,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_UAID_40B076DF2F79BF5D01_1163546993,35FREVCSCPBGZNDX6IR8ODX73,power_slug_blue,BP_Crystal_C,-271.686,2384.118,-15.182,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
poi_502094_0556,power_slug_blue,Persistent_Level:PersistentLevel.BP_Crystal_UAID_40B076DF2F79FD6301_2028775242,35FREVCSCPBGZNDX6IR8ODX73,power_slug_blue,BP_Crystal_C,-160.736,2402.928,-14.762,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
