source_object_id,source_cell,source_category,source_class,east_m,north_m,elevation_m,source_game_build,source_sha256
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79D7C401_1165880992,5KQ9LIYP9ZEIG8R0RLB85XNIL,loot_cache,FGItemPickup_Spawnable,666.438,-1571.832,136.213,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79D7C401_1165881993,5KQ9LIYP9ZEIG8R0RLB85XNIL,loot_cache,FGItemPickup_Spawnable,655.664,-1568.357,139.919,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_396,5LMJPWURFAOHH1WBE4205W5FH,loot_cache,FGItemPickup_Spawnable,2338.364,199.404,88.025,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_397,5LMJPWURFAOHH1WBE4205W5FH,loot_cache,FGItemPickup_Spawnable,2332.244,206.169,88.049,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_398,5LMJPWURFAOHH1WBE4205W5FH,loot_cache,FGItemPickup_Spawnable,2330.338,207.77,88.064,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_399,5LMJPWURFAOHH1WBE4205W5FH,loot_cache,FGItemPickup_Spawnable,2336.831,212.789,88.031,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_400,5LMJPWURFAOHH1WBE4205W5FH,loot_cache,FGItemPickup_Spawnable,2333.702,201.833,88.03,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790FD201_1548923574,5PLZML58WG0KIOMKLMBUZQH5A,loot_cache,FGItemPickup_Spawnable,2270.569,-995.574,71.618,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790FD201_1548949575,5PLZML58WG0KIOMKLMBUZQH5A,loot_cache,FGItemPickup_Spawnable,2263.873,-999.034,71.904,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790FD201_1548950576,5PLZML58WG0KIOMKLMBUZQH5A,loot_cache,FGItemPickup_Spawnable,2269.755,-1002.032,72.129,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790FD201_1548951577,5PLZML58WG0KIOMKLMBUZQH5A,loot_cache,FGItemPickup_Spawnable,2254.915,-1001.332,72.341,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790FD201_1548952578,5PLZML58WG0KIOMKLMBUZQH5A,loot_cache,FGItemPickup_Spawnable,2264.438,-1006.803,72.108,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F790FD201_1548952579,5PLZML58WG0KIOMKLMBUZQH5A,loot_cache,FGItemPickup_Spawnable,2255.315,-992.642,72.633,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79A0CD01_1139909806,5Q1QKFVJAMPMZYOJH3KDI45OY,loot_cache,FGItemPickup_Spawnable,549.1,497.18,138.574,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79A0CD01_1139932807,5Q1QKFVJAMPMZYOJH3KDI45OY,loot_cache,FGItemPickup_Spawnable,560.88,513.83,139.338,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79A0CD01_1139933808,5Q1QKFVJAMPMZYOJH3KDI45OY,loot_cache,FGItemPickup_Spawnable,555.33,517.24,139.76,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79A0CD01_1139935809,5Q1QKFVJAMPMZYOJH3KDI45OY,loot_cache,FGItemPickup_Spawnable,568.64,502.21,137.452,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79A0CD01_1139937810,5Q1QKFVJAMPMZYOJH3KDI45OY,loot_cache,FGItemPickup_Spawnable,562.24,510.12,138.547,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79A0CD01_1139939811,5Q1QKFVJAMPMZYOJH3KDI45OY,loot_cache,FGItemPickup_Spawnable,558.07,507.01,138.216,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79C8D401_1691398267,5RHOD41BCWFMAPOKYUFCR4IIU,loot_cache,FGItemPickup_Spawnable,137.874,-1130.979,264.62,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79C8D401_1691497268,5RHOD41BCWFMAPOKYUFCR4IIU,loot_cache,FGItemPickup_Spawnable,111.944,-1146.065,267.239,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79C8D401_1691499269,5RHOD41BCWFMAPOKYUFCR4IIU,loot_cache,FGItemPickup_Spawnable,120.525,-1133.376,265.122,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79C8D401_1691503270,5RHOD41BCWFMAPOKYUFCR4IIU,loot_cache,FGItemPickup_Spawnable,113.244,-1137.631,267.34,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79C8D401_1691507271,5RHOD41BCWFMAPOKYUFCR4IIU,loot_cache,FGItemPickup_Spawnable,136.01,-1142.109,264.245,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79C8D401_1691510272,5RHOD41BCWFMAPOKYUFCR4IIU,loot_cache,FGItemPickup_Spawnable,131.662,-1144.09,263.825,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable115,5SY9VBNDIM67UPRZCNT71D0CA,loot_cache,FGItemPickup_Spawnable,2946.502,1727.023,80.943,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable119,5SY9VBNDIM67UPRZCNT71D0CA,loot_cache,FGItemPickup_Spawnable,2941.37,1721.533,79.931,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable125,5SY9VBNDIM67UPRZCNT71D0CA,loot_cache,FGItemPickup_Spawnable,2950.455,1723.846,76.922,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable182,5SY9VBNDIM67UPRZCNT71D0CA,loot_cache,FGItemPickup_Spawnable,2943.649,1726.198,79.208,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable184,5SY9VBNDIM67UPRZCNT71D0CA,loot_cache,FGItemPickup_Spawnable,2942.224,1714.4,73.129,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79F8D201_2068223580,5V38EQ595PC6PWD7R7ZC10VY7,loot_cache,FGItemPickup_Spawnable,-1420.909,-244.959,325.053,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79F8D201_2068247581,5V38EQ595PC6PWD7R7ZC10VY7,loot_cache,FGItemPickup_Spawnable,-1415.337,-244.048,326.943,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79F8D201_2068249582,5V38EQ595PC6PWD7R7ZC10VY7,loot_cache,FGItemPickup_Spawnable,-1408.326,-244.72,327.868,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79F8D201_2068250583,5V38EQ595PC6PWD7R7ZC10VY7,loot_cache,FGItemPickup_Spawnable,-1412.79,-240.308,327.092,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79F8D201_2068251584,5V38EQ595PC6PWD7R7ZC10VY7,loot_cache,FGItemPickup_Spawnable,-1414.262,-248.437,326.547,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79F8D201_2068252585,5V38EQ595PC6PWD7R7ZC10VY7,loot_cache,FGItemPickup_Spawnable,-1416.898,-231.284,325.891,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F796AE101_1745806420,5X2V7GGF2J0SQZDTX9EB18LSP,loot_cache,FGItemPickup_Spawnable,2212.316,-1866.813,116.07,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F796AE101_1745827422,5X2V7GGF2J0SQZDTX9EB18LSP,loot_cache,FGItemPickup_Spawnable,2199.35,-1864.1,117.36,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F796AE101_1745830424,5X2V7GGF2J0SQZDTX9EB18LSP,loot_cache,FGItemPickup_Spawnable,2204.182,-1862.061,115.418,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F796AE101_1745831425,5X2V7GGF2J0SQZDTX9EB18LSP,loot_cache,FGItemPickup_Spawnable,2194.521,-1864.069,115.962,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7908CC01_1420554022,5X7S7OD7874AZKS4EV2ZNIHQ5,loot_cache,FGItemPickup_Spawnable,3577.897,1048.155,110.588,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7908CC01_1420580023,5X7S7OD7874AZKS4EV2ZNIHQ5,loot_cache,FGItemPickup_Spawnable,3591.793,1056.217,113.657,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7908CC01_1420582024,5X7S7OD7874AZKS4EV2ZNIHQ5,loot_cache,FGItemPickup_Spawnable,3584.978,1049.035,111.319,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7908CC01_1420583025,5X7S7OD7874AZKS4EV2ZNIHQ5,loot_cache,FGItemPickup_Spawnable,3602.133,1044.727,112.09,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7908CC01_1420584026,5X7S7OD7874AZKS4EV2ZNIHQ5,loot_cache,FGItemPickup_Spawnable,3586.327,1033.156,111.281,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7908CC01_1420585027,5X7S7OD7874AZKS4EV2ZNIHQ5,loot_cache,FGItemPickup_Spawnable,3576.393,1046.623,110.291,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F798BCE01_1453329182,64CGAQ0E33TFRWD4OSM9DFJ6D,loot_cache,FGItemPickup_Spawnable,440.784,2445.544,-8.696,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F798BCE01_1453351183,64CGAQ0E33TFRWD4OSM9DFJ6D,loot_cache,FGItemPickup_Spawnable,428.497,2441.702,-17.719,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F798BCE01_1453355186,64CGAQ0E33TFRWD4OSM9DFJ6D,loot_cache,FGItemPickup_Spawnable,446.74,2438.25,-8.516,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F798BCE01_1453356187,64CGAQ0E33TFRWD4OSM9DFJ6D,loot_cache,FGItemPickup_Spawnable,445.63,2466.19,-10.98,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F791EC501_2065644514,65MKF1QGYVMRCO02QUXK01MUE,loot_cache,FGItemPickup_Spawnable,-2020.501,178.651,121.049,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F791EC501_2065671516,65MKF1QGYVMRCO02QUXK01MUE,loot_cache,FGItemPickup_Spawnable,-1989.631,183.348,120.947,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F791EC501_2065672517,65MKF1QGYVMRCO02QUXK01MUE,loot_cache,FGItemPickup_Spawnable,-2008.966,176.809,121.126,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F791EC501_2065673518,65MKF1QGYVMRCO02QUXK01MUE,loot_cache,FGItemPickup_Spawnable,-1998.047,163.852,120.293,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F791EC501_2065674519,65MKF1QGYVMRCO02QUXK01MUE,loot_cache,FGItemPickup_Spawnable,-1991.291,175.241,120.614,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7986CE01_1126579296,6C395W5NYY9U5DB5RXYXRDFPN,loot_cache,FGItemPickup_Spawnable,11.95,2383.36,-18.143,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7986CE01_1126604297,6C395W5NYY9U5DB5RXYXRDFPN,loot_cache,FGItemPickup_Spawnable,-6.62,2372.83,-17.832,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7986CE01_1126605298,6C395W5NYY9U5DB5RXYXRDFPN,loot_cache,FGItemPickup_Spawnable,-2.68,2368.63,-17.468,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7986CE01_1126607300,6C395W5NYY9U5DB5RXYXRDFPN,loot_cache,FGItemPickup_Spawnable,5.49,2375.23,-18.196,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7986CE01_1126609301,6C395W5NYY9U5DB5RXYXRDFPN,loot_cache,FGItemPickup_Spawnable,-13.95,2388.04,-18.21,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_390,6FB3587GHU02KV1IOLEGEI3WP,loot_cache,FGItemPickup_Spawnable,2088.032,674.842,138.946,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_391,6FB3587GHU02KV1IOLEGEI3WP,loot_cache,FGItemPickup_Spawnable,2090.686,681.17,121.371,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_393,6FB3587GHU02KV1IOLEGEI3WP,loot_cache,FGItemPickup_Spawnable,2083.998,650.578,91.125,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_394,6FB3587GHU02KV1IOLEGEI3WP,loot_cache,FGItemPickup_Spawnable,2104.933,679.072,138.251,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_395,6FB3587GHU02KV1IOLEGEI3WP,loot_cache,FGItemPickup_Spawnable,2092.362,683.081,121.281,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79B6D601_1428901226,6HFUMMCJ4GTHKYOKHEF1ZJZ60,loot_cache,FGItemPickup_Spawnable,1762.198,2761.225,209.034,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79B6D601_1428903227,6HFUMMCJ4GTHKYOKHEF1ZJZ60,loot_cache,FGItemPickup_Spawnable,1763.219,2776.365,208.9,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79B6D601_1428906228,6HFUMMCJ4GTHKYOKHEF1ZJZ60,loot_cache,FGItemPickup_Spawnable,1758.172,2767.517,210.202,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F79B6D601_1428907229,6HFUMMCJ4GTHKYOKHEF1ZJZ60,loot_cache,FGItemPickup_Spawnable,1762.6,2786.231,208.818,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7937D301_1559412686,6IFYXZK77J1182HVSKGFQLBUD,loot_cache,FGItemPickup_Spawnable,-1572.124,48.077,253.261,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7937D301_1559495687,6IFYXZK77J1182HVSKGFQLBUD,loot_cache,FGItemPickup_Spawnable,-1557.317,32.935,252.831,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7937D301_1559497688,6IFYXZK77J1182HVSKGFQLBUD,loot_cache,FGItemPickup_Spawnable,-1571.139,40.871,252.979,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7937D301_1559499689,6IFYXZK77J1182HVSKGFQLBUD,loot_cache,FGItemPickup_Spawnable,-1554.458,45.413,253.066,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7937D301_1559501690,6IFYXZK77J1182HVSKGFQLBUD,loot_cache,FGItemPickup_Spawnable,-1569.152,54.458,253.706,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_UAID_40B076DF2F7937D301_1559502691,6IFYXZK77J1182HVSKGFQLBUD,loot_cache,FGItemPickup_Spawnable,-1553.271,39.536,252.846,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_415,6O54BQMQ6W9AB3E2UV4DBKND5,loot_cache,FGItemPickup_Spawnable,3018.766,2478.077,26.129,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_416,6O54BQMQ6W9AB3E2UV4DBKND5,loot_cache,FGItemPickup_Spawnable,3021.152,2455.224,43.961,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
Persistent_Level:PersistentLevel.FGItemPickup_Spawnable_417,6O54BQMQ6W9AB3E2UV4DBKND5,loot_cache,FGItemPickup_Spawnable,3047.296,2433.088,40.452,++FactoryGame+rel-main-anniversary-2026-CL-502094,2c1ba76bf6aeb7593d53fb8278c48df9a639f7002d1cc09eeb4024fb67406337
